2016-10-24T00:00:13 DATA: -7164  4.26   -0.4   -1.7   7.72  134.0 1034.4  -606.52 202.00 202.00
2016-10-24T11:02:26 DATA: 8014 10.99  353.2 3882.3   7.85 -319.6 -2508.  -0.65 202.00 202.00
2016-10-24T11:02:59 DATA: 8027 10.99  354.0 3891.1   7.85 -322.4 -2530.  -0.65 202.00 202.00
2016-10-24T11:03:31 DATA: 8040 10.99  350.0 3847.2   7.85 -317.6 -2492.  -0.65 202.00 202.00
2016-10-24T11:04:03 DATA: 8053 10.99  352.0 3869.1   7.85 -320.0 -2511.  -0.65 202.00 202.00
2016-10-24T11:04:35 DATA: 8066 10.99  354.4 3895.5   7.85 -321.6 -2523.  -0.65 202.00 202.00
2016-10-24T11:05:08 DATA: 8079 10.97  357.2 3917.7   7.84 -299.6 -2348.  -0.60 202.00 202.00
2016-10-24T11:05:40 DATA: 8092 10.98  342.0 3753.7   7.85 -306.0 -2401.  -0.64 202.00 202.00
2016-10-24T11:06:12 DATA: 8105 10.99  351.6 3864.7   7.85 -318.0 -2495.  -0.65 202.00 202.00
2016-10-24T11:06:44 DATA: 8118 10.99  353.2 3882.3   7.85 -319.6 -2508.  -0.65 202.00 202.00
2016-10-24T11:07:17 DATA: 8131 11.00  354.0 3894.0   7.86 -321.6 -2526.  -0.65 202.00 202.00
2016-10-24T11:07:49 DATA: 8144 11.00  353.6 3889.6   7.86 -322.8 -2535.  -0.65 202.00 202.00
2016-10-24T11:08:21 DATA: 8157 11.00  353.6 3889.6   7.86 -321.2 -2523.  -0.65 202.00 202.00
2016-10-24T11:08:53 DATA: 8170 11.00  352.4 3876.4   7.86 -319.6 -2510.  -0.65 202.00 202.00
2016-10-24T11:09:26 DATA: 8183 11.00  352.0 3872.0   7.86 -320.4 -2517.  -0.65 202.00 202.00
2016-10-24T11:09:58 DATA: 8196 11.00  353.2 3885.2   7.86 -322.4 -2532.  -0.65 202.00 202.00
2016-10-24T11:10:30 DATA: 8209 11.00  356.0 3916.0   7.86 -323.2 -2539.  -0.65 202.00 202.00
2016-10-24T11:11:02 DATA: 8222 11.01  356.4 3923.2   7.86 -324.4 -2548.  -0.65 202.00 202.00
2016-10-24T11:11:35 DATA: 8235 10.98  361.6 3968.9   7.85 -302.4 -2373.  -0.60 202.00 202.00
2016-10-24T11:12:07 DATA: 8248 11.02  364.0 4009.8   7.86 -335.6 -2639.  -0.66 202.00 202.00
2016-10-24T11:12:39 DATA: 8261 10.98  368.0 4042.1   7.85 -309.2 -2426.  -0.60 202.00 202.00
2016-10-24T11:13:11 DATA: 8274 11.02  368.8 4065.6   7.87 -339.6 -2673.  -0.66 202.00 202.00
2016-10-24T11:13:44 DATA: 8287 11.03  370.4 4086.2   7.87 -346.4 -2726.  -0.67 202.00 202.00
2016-10-24T11:14:16 DATA: 8300 11.01  376.8 4147.8   7.86 -322.8 -2535.  -0.61 202.00 202.00
2016-10-24T11:14:48 DATA: 8313 11.03  378.8 4178.9   7.87 -346.0 -2723.  -0.65 202.00 202.00
2016-10-24T11:15:20 DATA: 8326 11.04  376.0 4151.0   7.88 -352.0 -2773.  -0.67 202.00 202.00
2016-10-24T11:15:53 DATA: 8339 11.05  378.8 4184.9   7.88 -356.8 -2811.  -0.67 202.00 202.00
2016-10-24T11:16:25 DATA: 8352 11.06  382.8 4232.2   7.88 -362.4 -2855.  -0.67 202.00 202.00
2016-10-24T11:16:57 DATA: 8365 11.02  390.4 4303.7   7.87 -340.0 -2676.  -0.62 202.00 202.00
2016-10-24T11:17:29 DATA: 8378 11.06  391.2 4328.2   7.89 -371.6 -2931.  -0.68 202.00 202.00
2016-10-24T11:18:02 DATA: 8391 11.07  390.8 4326.9   7.89 -374.0 -2950.  -0.68 202.00 202.00
2016-10-24T11:18:34 DATA: 8404 11.06  387.2 4283.9   7.89 -369.2 -2912.  -0.68 202.00 202.00
2016-10-24T11:19:06 DATA: 8417 11.07  396.0 4384.5   7.90 -378.4 -2987.  -0.68 202.00 202.00
2016-10-24T11:19:38 DATA: 8430 11.07  393.6 4357.9   7.89 -372.8 -2940.  -0.67 202.00 202.00
2016-10-24T11:20:11 DATA: 8443 11.00  345.2 3797.2   7.86 -310.4 -2440.  -0.64 202.00 202.00
2016-10-24T11:20:43 DATA: 8456 10.91  292.0 3186.3   7.83 -236.8 -1854.  -0.58 202.00 202.00
2016-10-24T11:21:15 DATA: 8469 10.89  278.0 3026.8   7.82 -216.0 -1689.  -0.56 202.00 202.00
2016-10-24T11:21:47 DATA: 8482 10.83  266.0 2881.3   7.81 -172.8 -1349.  -0.47 202.00 202.00
2016-10-24T11:22:20 DATA: 8495 11.16  443.6 4950.5   7.93 -445.6 -3532.  -0.71 202.00 202.00
2016-10-24T11:22:52 DATA: 8508 11.16  449.2 5013.0   7.93 -453.2 -3592.  -0.72 202.00 202.00
2016-10-24T11:23:24 DATA: 8521 11.14  436.0 4858.7   7.92 -434.8 -3443.  -0.71 202.00 202.00
2016-10-24T11:23:56 DATA: 8534 11.17  453.2 5061.3   7.94 -458.8 -3641.  -0.72 202.00 202.00
2016-10-24T11:24:29 DATA: 8547 11.18  455.6 5091.7   7.94 -463.2 -3675.  -0.72 202.00 202.00
2016-10-24T11:25:01 DATA: 8560 11.15  440.4 4911.3   7.93 -441.2 -3497.  -0.71 202.00 202.00
2016-10-24T11:25:33 DATA: 8573 10.98  326.4 3582.5   7.86 -283.6 -2230.  -0.62 202.00 202.00
2016-10-24T11:26:05 DATA: 8586 10.94  317.6 3475.8   7.85 -256.8 -2015.  -0.58 202.00 202.00
2016-10-24T11:26:38 DATA: 8599 11.06  373.6 4130.5   7.89 -349.2 -2754.  -0.67 202.00 202.00
2016-10-24T11:27:10 DATA: 8612 11.14  457.6 5099.4   7.93 -434.0 -3440.  -0.67 202.00 202.00
2016-10-24T11:27:42 DATA: 8625 11.17  447.2 4994.3   7.94 -448.8 -3561.  -0.71 202.00 202.00
2016-10-24T11:28:14 DATA: 8638 11.05  380.4 4202.6   7.90 -346.0 -2732.  -0.65 202.00 202.00
2016-10-24T11:28:47 DATA: 8651 10.49  184.0 1929.7   7.78  -88.0 -684.9  -0.35 202.00 202.00
2016-10-24T11:29:19 DATA: 8664 10.51  187.6 1972.0   7.78  -90.4 -703.6  -0.36 202.00 202.00
2016-10-24T11:29:51 DATA: 8677 10.70  205.2 2194.8   7.79 -116.0 -903.8  -0.41 202.00 202.00
2016-10-24T11:30:23 DATA: 8690 10.90  298.4 3253.7   7.83 -218.8 -1713.  -0.53 202.00 202.00
2016-10-24T11:30:56 DATA: 8703 10.83  234.4 2539.0   7.82 -157.6 -1231.  -0.49 202.00 202.00
2016-10-24T11:31:28 DATA: 8716 10.95  306.4 3355.6   7.86 -255.2 -2004.  -0.60 202.00 202.00
2016-10-24T11:32:00 DATA: 8729 10.99  331.6 3644.9   7.87 -290.4 -2286.  -0.63 202.00 202.00
2016-10-24T11:32:32 DATA: 8742 10.89  275.2 2996.3   7.83 -202.0 -1582.  -0.53 202.00 202.00
2016-10-24T11:33:05 DATA: 8755 10.81  224.0 2420.9   7.81 -142.4 -1111.  -0.46 202.00 202.00
2016-10-24T11:33:37 DATA: 8768 11.14  424.0 4721.6   7.93 -417.2 -3307.  -0.70 202.00 202.00
2016-10-24T11:34:09 DATA: 8781 10.77  215.2 2317.2   7.80 -130.0 -1014.  -0.44 202.00 202.00
2016-10-24T11:34:41 DATA: 8794 10.59  192.8 2042.1   7.79 -100.0 -779.2  -0.38 202.00 202.00
2016-10-24T11:35:14 DATA: 8807 10.82  226.0 2444.4   7.81 -146.8 -1146.  -0.47 202.00 202.00
2016-10-24T11:35:46 DATA: 8820 11.04  358.4 3956.7   7.89 -327.6 -2584.  -0.65 202.00 202.00
2016-10-24T11:36:18 DATA: 8833 11.20  461.2 5165.4   7.95 -469.6 -3734.  -0.72 202.00 202.00
2016-10-24T11:36:50 DATA: 8846 10.60  208.0 2204.8   7.79 -103.2 -804.1  -0.36 202.00 202.00
2016-10-24T11:37:23 DATA: 8859 10.67  201.2 2147.2   7.80 -111.6 -870.4  -0.41 202.00 202.00
2016-10-24T11:37:55 DATA: 8872 10.60  195.2 2069.1   7.79 -101.2 -788.5  -0.38 202.00 202.00
2016-10-24T11:38:27 DATA: 8885 10.56  191.6 2023.3   7.79  -96.0 -748.0  -0.37 202.00 202.00
2016-10-24T11:38:59 DATA: 8898 10.59  193.2 2046.3   7.79  -99.6 -776.0  -0.38 202.00 202.00
2016-10-24T11:39:32 DATA: 8911 10.63  196.8 2092.3   7.79 -105.2 -819.7  -0.39 202.00 202.00
2016-10-24T11:40:04 DATA: 8924 10.99  323.6 3557.0   7.87 -278.8 -2194.  -0.62 202.00 202.00
2016-10-24T11:40:36 DATA: 8937 10.96  302.0 3309.9   7.86 -250.4 -1967.  -0.59 202.00 202.00
2016-10-24T11:41:08 DATA: 8950 11.28  511.6 5770.8   7.98 -540.8 -4317.  -0.75 202.00 202.00
2016-10-24T11:41:41 DATA: 8963 11.25  490.0 5511.5   7.97 -508.0 -4047.  -0.73 202.00 202.00
2016-10-24T11:42:13 DATA: 8976 11.22  472.4 5302.2   7.96 -484.4 -3855.  -0.73 202.00 202.00
2016-10-24T11:42:45 DATA: 8989 11.25  489.6 5507.0   7.98 -508.0 -4051.  -0.74 202.00 202.00
2016-10-24T11:43:17 DATA: 9002 11.27  503.2 5672.0   7.98 -528.4 -4218.  -0.74 202.00 202.00
2016-10-24T11:43:50 DATA: 9015 11.25  488.8 5498.0   7.98 -507.6 -4048.  -0.74 202.00 202.00
2016-10-24T11:44:22 DATA: 9028 11.26  495.2 5573.9   7.98 -515.6 -4112.  -0.74 202.00 202.00
2016-10-24T11:44:54 DATA: 9041 11.06  366.8 4058.2   7.90 -339.2 -2681.  -0.66 202.00 202.00
2016-10-24T11:45:26 DATA: 9054 11.22  469.6 5270.7   7.97 -481.6 -3837.  -0.73 202.00 202.00
2016-10-24T11:45:59 DATA: 9067 11.22  467.2 5243.8   7.97 -479.2 -3818.  -0.73 202.00 202.00
2016-10-24T11:46:31 DATA: 9080 11.25  484.0 5444.0   7.98 -500.4 -3991.  -0.73 202.00 202.00
2016-10-24T11:47:03 DATA: 9093 11.25  481.6 5417.0   7.98 -498.0 -3972.  -0.73 202.00 202.00
2016-10-24T11:47:35 DATA: 9106 11.22  483.2 5419.5   7.97 -470.4 -3748.  -0.69 202.00 202.00
2016-10-24T11:48:08 DATA: 9119 11.21  454.8 5097.4   7.96 -460.8 -3667.  -0.72 202.00 202.00
2016-10-24T11:48:40 DATA: 9132 11.15  418.8 4670.4   7.94 -410.4 -3260.  -0.70 202.00 202.00
2016-10-24T11:49:12 DATA: 9145 10.90  287.6 3135.9   7.85 -199.6 -1566.  -0.50 202.00 202.00
2016-10-24T11:49:44 DATA: 9158 11.10  378.4 4198.7   7.92 -355.6 -2816.  -0.67 202.00 202.00
2016-10-24T11:50:17 DATA: 9171 11.22  457.2 5127.9   7.97 -462.4 -3684.  -0.72 202.00 202.00
2016-10-24T11:50:49 DATA: 9184 11.10  383.6 4259.4   7.93 -361.2 -2863.  -0.67 202.00 202.00
2016-10-24T11:51:21 DATA: 9197 11.05  346.0 3822.6   7.90 -310.4 -2453.  -0.64 202.00 202.00
2016-10-24T11:51:53 DATA: 9210 11.21  447.2 5012.2   7.97 -452.0 -3601.  -0.72 202.00 202.00
2016-10-24T11:52:26 DATA: 9223 11.26  488.0 5496.8   7.99 -507.2 -4053.  -0.74 202.00 202.00
2016-10-24T11:52:58 DATA: 9236 10.98  304.8 3347.9   7.88 -254.0 -2001.  -0.60 202.00 202.00
2016-10-24T11:53:30 DATA: 9249 10.98  296.8 3257.6   7.88 -244.0 -1922.  -0.59 202.00 202.00
2016-10-24T11:54:02 DATA: 9262 10.62  193.6 2056.8   7.82 -100.8 -787.8  -0.38 202.00 202.00
2016-10-24T11:54:35 DATA: 9275 10.70  202.4 2166.4   7.82 -111.6 -873.1  -0.40 202.00 202.00
2016-10-24T11:55:07 DATA: 9288 11.00  308.8 3396.8   7.89 -258.0 -2035.  -0.60 202.00 202.00
2016-10-24T11:55:39 DATA: 9301 11.22  455.6 5113.6   7.98 -462.0 -3684.  -0.72 202.00 202.00
2016-10-24T11:56:11 DATA: 9314 11.20  440.0 4928.0   7.97 -440.8 -3512.  -0.71 202.00 202.00
2016-10-24T11:56:44 DATA: 9327 11.14  396.8 4418.7   7.94 -380.4 -3021.  -0.68 202.00 202.00
2016-10-24T11:57:16 DATA: 9340 11.25  470.8 5295.5   7.98 -483.2 -3857.  -0.73 202.00 202.00
2016-10-24T11:57:48 DATA: 9353 11.17  415.2 4636.9   7.95 -407.6 -3241.  -0.70 202.00 202.00
2016-10-24T11:58:20 DATA: 9366 11.14  422.8 4711.6   7.94 -386.8 -3072.  -0.65 202.00 202.00
2016-10-24T11:58:53 DATA: 9379 10.76  208.0 2238.0   7.83 -119.6 -936.7  -0.42 202.00 202.00
2016-10-24T11:59:25 DATA: 9392 11.13  387.6 4313.2   7.94 -367.6 -2917.  -0.68 202.00 202.00
2016-10-24T11:59:57 DATA: 9405 10.86  224.0 2431.7   7.85 -143.6 -1126.  -0.46 202.00 202.00
2016-10-24T12:00:29 DATA: 9418 11.01  309.2 3403.6   7.90 -260.8 -2059.  -0.61 202.00 202.00
2016-10-24T12:01:02 DATA: 9431 11.10  369.6 4104.0   7.93 -342.4 -2714.  -0.66 202.00 202.00
2016-10-24T12:01:34 DATA: 9444 11.07  349.2 3866.3   7.92 -314.4 -2490.  -0.64 202.00 202.00
2016-10-24T12:02:06 DATA: 9457 10.98  290.8 3191.8   7.89 -235.2 -1855.  -0.58 202.00 202.00
2016-10-24T12:02:38 DATA: 9470 10.86  227.2 2468.3   7.85 -146.8 -1152.  -0.47 202.00 202.00
2016-10-24T12:03:11 DATA: 9483 10.86  228.0 2476.9   7.85 -148.4 -1164.  -0.47 202.00 202.00
2016-10-24T12:03:43 DATA: 9496 10.97  281.6 3088.5   7.88 -222.8 -1755.  -0.57 202.00 202.00
2016-10-24T12:04:15 DATA: 9509 10.93  260.0 2841.2   7.87 -193.2 -1520.  -0.54 202.00 202.00
2016-10-24T12:04:47 DATA: 9522 11.00  298.8 3286.8   7.90 -247.2 -1951.  -0.59 202.00 202.00
2016-10-24T12:05:20 DATA: 9535 10.66  195.6 2084.3   7.83 -102.4 -802.0  -0.38 202.00 202.00
2016-10-24T12:05:52 DATA: 9548 10.30  186.0 1916.5   7.81  -55.2 -431.0  -0.22 202.00 202.00
2016-10-24T12:06:24 DATA: 9561 11.22  433.2 4858.7   7.98 -432.0 -3445.  -0.71 202.00 202.00
2016-10-24T12:06:56 DATA: 9574 11.25  480.0 5399.0   7.98 -465.6 -3717.  -0.69 202.00 202.00
2016-10-24T12:07:29 DATA: 9587 11.06  339.2 3752.9   7.92 -300.4 -2379.  -0.63 202.00 202.00
2016-10-24T12:08:01 DATA: 9600 10.52  182.0 1914.6   7.82  -83.6 -654.0  -0.34 202.00 202.00
2016-10-24T12:08:33 DATA: 9613 10.93  253.2 2766.9   7.87 -183.2 -1442.  -0.52 202.00 202.00
2016-10-24T12:09:05 DATA: 9626 10.54  184.4 1944.3   7.83  -86.4 -676.6  -0.35 202.00 202.00
2016-10-24T12:09:38 DATA: 9639 11.00  293.6 3229.6   7.90 -238.8 -1885.  -0.58 202.00 202.00
2016-10-24T12:10:10 DATA: 9652 11.33  507.2 5745.5   8.02 -535.6 -4297.  -0.75 202.00 202.00
2016-10-24T12:10:42 DATA: 9665 11.30  494.4 5588.7   8.02 -516.8 -4142.  -0.74 202.00 202.00
2016-10-24T12:11:14 DATA: 9678 11.29  484.0 5463.3   8.01 -500.8 -4010.  -0.73 202.00 202.00
2016-10-24T12:11:47 DATA: 9691 11.25  473.6 5327.0   7.99 -462.0 -3692.  -0.69 202.00 202.00
2016-10-24T12:12:19 DATA: 9704 11.26  468.0 5271.5   8.00 -472.8 -3782.  -0.72 202.00 202.00
2016-10-24T12:12:51 DATA: 9717 11.01  301.2 3315.6   7.91 -250.0 -1978.  -0.60 202.00 202.00
2016-10-24T12:13:23 DATA: 9730 11.26  464.0 5226.5   8.00 -472.4 -3779.  -0.72 202.00 202.00
2016-10-24T12:13:56 DATA: 9743 11.25  452.4 5088.5   8.00 -456.0 -3648.  -0.72 202.00 202.00
2016-10-24T12:14:28 DATA: 9756 11.24  446.8 5022.0   8.00 -450.4 -3603.  -0.72 202.00 202.00
2016-10-24T12:15:00 DATA: 9769 11.26  452.8 5096.7   8.00 -459.6 -3676.  -0.72 202.00 202.00
2016-10-24T12:15:32 DATA: 9782 11.18  405.2 4531.7   7.98 -392.8 -3132.  -0.69 202.00 202.00
2016-10-24T12:16:05 DATA: 9795 11.25  447.6 5034.6   8.00 -446.0 -3568.  -0.71 202.00 202.00
2016-10-24T12:16:37 DATA: 9808 11.24  442.0 4968.0   8.00 -444.8 -3558.  -0.72 202.00 202.00
2016-10-24T12:17:09 DATA: 9821 11.23  434.0 4874.6   7.99 -434.0 -3468.  -0.71 202.00 202.00
2016-10-24T12:17:41 DATA: 9834 11.22  427.6 4799.3   7.99 -422.8 -3379.  -0.70 202.00 202.00
2016-10-24T12:18:14 DATA: 9847 11.22  429.6 4821.8   7.99 -425.2 -3398.  -0.70 202.00 202.00
2016-10-24T12:18:46 DATA: 9860 11.23  430.8 4838.7   8.00 -428.8 -3430.  -0.71 202.00 202.00
2016-10-24T12:19:18 DATA: 9873 11.23  428.4 4811.7   8.00 -425.6 -3404.  -0.71 202.00 202.00
2016-10-24T12:19:50 DATA: 9886 11.19  428.4 4794.6   7.98 -393.2 -3139.  -0.65 202.00 202.00
2016-10-24T12:20:23 DATA: 9899 11.22  424.4 4763.4   8.00 -417.2 -3337.  -0.70 202.00 202.00
2016-10-24T12:20:55 DATA: 9912 11.22  423.2 4750.0   8.00 -418.8 -3350.  -0.71 202.00 202.00
2016-10-24T12:21:27 DATA: 9925 11.23  427.2 4798.3   8.00 -424.0 -3392.  -0.71 202.00 202.00
2016-10-24T12:21:59 DATA: 9938 11.22  418.8 4700.6   7.99 -411.6 -3289.  -0.70 202.00 202.00
2016-10-24T12:22:32 DATA: 9951 11.22  419.2 4705.1   8.00 -412.0 -3296.  -0.70 202.00 202.00
2016-10-24T12:23:04 DATA: 9964 11.22  414.0 4643.4   8.00 -406.0 -3248.  -0.70 202.00 202.00
2016-10-24T12:23:36 DATA: 9977 11.21  404.8 4537.0   7.99 -393.2 -3142.  -0.69 202.00 202.00
2016-10-24T12:24:08 DATA: 9990 11.19  397.2 4445.4   7.98 -380.8 -3040.  -0.68 202.00 202.00
2016-10-24T12:24:41 DATA: 10003 11.19  394.4 4414.1   7.98 -377.6 -3014.  -0.68 202.00 202.00
2016-10-24T12:25:13 DATA: 10016 11.19  393.6 4405.1   7.99 -376.8 -3011.  -0.68 202.00 202.00
2016-10-24T12:25:45 DATA: 10029 11.18  386.0 4317.0   7.98 -366.4 -2925.  -0.68 202.00 202.00
2016-10-24T12:26:17 DATA: 10042 11.17  379.6 4239.3   7.98 -355.6 -2839.  -0.67 202.00 202.00
2016-10-24T12:26:50 DATA: 10055 11.18  380.4 4251.3   7.98 -358.8 -2864.  -0.67 202.00 202.00
2016-10-24T12:27:22 DATA: 10068 11.18  385.6 4312.5   7.99 -366.8 -2931.  -0.68 202.00 202.00
2016-10-24T12:27:54 DATA: 10081 11.18  384.0 4294.6   7.99 -364.0 -2909.  -0.68 202.00 202.00
2016-10-24T12:28:26 DATA: 10094 11.18  382.0 4272.2   7.98 -360.8 -2880.  -0.67 202.00 202.00
2016-10-24T12:28:59 DATA: 10107 11.18  384.8 4303.6   7.99 -364.8 -2915.  -0.68 202.00 202.00
2016-10-24T12:29:31 DATA: 10120 11.19  387.6 4338.0   7.99 -369.6 -2953.  -0.68 202.00 202.00
2016-10-24T12:30:03 DATA: 10133 11.19  385.2 4311.1   7.99 -366.4 -2928.  -0.68 202.00 202.00
2016-10-24T12:30:35 DATA: 10146 11.18  380.4 4254.3   7.99 -358.4 -2864.  -0.67 202.00 202.00
2016-10-24T12:31:08 DATA: 10159 11.19  386.0 4320.1   7.99 -366.0 -2925.  -0.68 202.00 202.00
2016-10-24T12:31:40 DATA: 10172 11.21  395.2 4429.4   8.00 -378.8 -3030.  -0.68 202.00 202.00
2016-10-24T12:32:12 DATA: 10185 11.21  393.6 4411.4   8.00 -377.6 -3020.  -0.68 202.00 202.00
2016-10-24T12:32:44 DATA: 10198 11.22  398.4 4468.4   8.01 -381.6 -3055.  -0.68 202.00 202.00
2016-10-24T12:33:17 DATA: 10211 11.22  399.2 4477.4   8.01 -383.2 -3068.  -0.69 202.00 202.00
2016-10-24T12:33:49 DATA: 10224 11.22  395.6 4437.0   8.01 -380.0 -3043.  -0.69 202.00 202.00
2016-10-24T12:34:21 DATA: 10237 11.22  398.0 4467.1   8.01 -382.8 -3065.  -0.69 202.00 202.00
2016-10-24T12:34:54 DATA: 10250 11.22  395.2 4432.5   8.01 -376.8 -3017.  -0.68 202.00 202.00
2016-10-24T12:35:26 DATA: 10263 11.21  391.2 4384.5   8.01 -372.8 -2985.  -0.68 202.00 202.00
2016-10-24T12:35:58 DATA: 10276 11.22  392.4 4401.1   8.01 -376.4 -3014.  -0.68 202.00 202.00
2016-10-24T12:36:30 DATA: 10289 11.24  404.4 4545.4   8.02 -393.2 -3151.  -0.69 202.00 202.00
2016-10-24T12:37:03 DATA: 10302  7.93  120.0  951.3   7.85    8.0   62.7  0.07 202.00 202.00
2016-10-24T12:37:35 DATA: 10315  7.95  123.2  979.6   7.85    4.4   34.5  0.04 202.00 202.00
2016-10-24T12:38:07 DATA: 10328 11.30  438.4 4952.1   8.04 -439.2 -3531.  -0.71 202.00 202.00
2016-10-24T12:38:39 DATA: 10341 11.29  430.8 4862.8   8.04 -428.8 -3447.  -0.71 202.00 202.00
2016-10-24T12:39:12 DATA: 10354 11.29  433.6 4894.4   8.04 -430.8 -3463.  -0.71 202.00 202.00
2016-10-24T12:39:44 DATA: 10367 11.25  408.0 4589.1   8.02 -396.0 -3177.  -0.69 202.00 202.00
2016-10-24T12:40:16 DATA: 10380 11.25  407.2 4580.1   8.02 -397.2 -3187.  -0.70 202.00 202.00
2016-10-24T12:40:48 DATA: 10393 11.22  413.2 4637.7   8.02 -374.0 -2997.  -0.65 202.00 202.00
2016-10-24T12:41:21 DATA: 10406 11.03  271.6 2996.2   7.94 -207.6 -1649.  -0.55 202.00 202.00
2016-10-24T12:41:53 DATA: 10419 10.42  165.6 1726.2   7.89  -61.2 -482.7  -0.28 202.00 202.00
2016-10-24T12:42:25 DATA: 10432 10.82  242.8 2626.1   7.90 -115.2 -910.5  -0.35 202.00 202.00
2016-10-24T12:42:57 DATA: 10445 11.29  427.2 4822.2   8.04 -424.8 -3415.  -0.71 202.00 202.00
2016-10-24T12:43:30 DATA: 10458 11.30  432.4 4884.3   8.05 -430.8 -3467.  -0.71 202.00 202.00
2016-10-24T12:44:02 DATA: 10471 11.26  410.0 4618.2   8.03 -398.0 -3196.  -0.69 202.00 202.00
2016-10-24T12:44:34 DATA: 10484 11.30  428.8 4843.7   8.05 -425.2 -3422.  -0.71 202.00 202.00
2016-10-24T12:45:06 DATA: 10497 11.06  282.4 3122.2   7.96 -223.2 -1776.  -0.57 202.00 202.00
2016-10-24T12:45:39 DATA: 10510 11.30  433.2 4896.8   8.05 -430.4 -3463.  -0.71 202.00 202.00
2016-10-24T12:46:11 DATA: 10523 11.30  428.4 4839.2   8.05 -424.0 -3412.  -0.71 202.00 202.00
2016-10-24T12:46:43 DATA: 10536 11.29  421.2 4754.5   8.05 -415.6 -3344.  -0.70 202.00 202.00
2016-10-24T12:47:16 DATA: 10549 11.29  420.4 4745.4   8.05 -414.4 -3335.  -0.70 202.00 202.00
2016-10-24T12:47:48 DATA: 10562 10.62  184.0 1954.8   7.91  -86.4 -683.6  -0.35 202.00 202.00
2016-10-24T12:48:20 DATA: 10575 10.97  228.8 2509.4   7.94 -149.6 -1187.  -0.47 202.00 202.00
2016-10-24T12:48:52 DATA: 10588 10.31  147.2 1517.9   7.89  -36.4 -287.1  -0.19 202.00 202.00
2016-10-24T12:49:25 DATA: 10601 10.20  129.6 1321.9   7.88  -12.8 -100.8  -0.08 202.00 202.00
2016-10-24T12:49:57 DATA: 10614 10.16  126.8 1288.2   7.87   -7.2  -56.6  -0.04 202.00 202.00
2016-10-24T12:50:29 DATA: 10627  9.88  122.4 1209.3   7.87    0.0    0.0  0.00 202.00 202.00
2016-10-24T12:51:01 DATA: 10640  8.98  128.8 1157.1   7.87    0.0    0.0  0.00 202.00 202.00
2016-10-24T12:51:34 DATA: 10653 11.33  459.6 5206.3   8.06 -442.8 -3567.  -0.69 202.00 202.00
2016-10-24T12:52:06 DATA: 10666 10.32  149.2 1539.7   7.89  -37.2 -293.4  -0.19 202.00 202.00
2016-10-24T12:52:38 DATA: 10679 11.37  467.2 5311.1   8.08 -478.4 -3865.  -0.73 202.00 202.00
2016-10-24T12:53:10 DATA: 10692 11.33  438.0 4961.6   8.06 -439.6 -3544.  -0.71 202.00 202.00
2016-10-24T12:53:43 DATA: 10705 11.35  454.0 5153.8   8.07 -461.6 -3726.  -0.72 202.00 202.00
2016-10-24T12:54:15 DATA: 10718 11.34  442.8 5019.5   8.07 -444.8 -3590.  -0.72 202.00 202.00
2016-10-24T12:54:47 DATA: 10731 11.35  452.8 5140.1   8.08 -458.4 -3703.  -0.72 202.00 202.00
2016-10-24T12:55:19 DATA: 10744 11.22  364.0 4082.6   8.02 -337.6 -2708.  -0.66 202.00 202.00
2016-10-24T12:55:52 DATA: 10757 10.26  136.8 1404.1   7.90  -22.8 -180.0  -0.13 202.00 202.00
2016-10-24T12:56:24 DATA: 10770 10.26  136.4 1398.9   7.89  -20.0 -157.7  -0.11 202.00 202.00
2016-10-24T12:56:56 DATA: 10783 10.18  128.0 1302.5   7.89   -8.4  -66.2  -0.05 202.00 202.00
2016-10-24T12:57:29 DATA: 10796 10.16  124.8 1267.9   7.88   -5.6  -44.1  -0.03 202.00 202.00
2016-10-24T12:58:01 DATA: 10809 10.18  126.0 1282.1   7.89   -7.2  -56.7  -0.04 202.00 202.00
2016-10-24T12:58:33 DATA: 10822 10.23  134.0 1371.0   7.89  -16.0 -126.2  -0.09 202.00 202.00
2016-10-24T12:59:05 DATA: 10835 10.38  155.6 1614.5   7.90  -45.6 -360.4  -0.22 202.00 202.00
2016-10-24T12:59:38 DATA: 10848 11.42  490.4 5602.3   8.10 -511.6 -4146.  -0.74 202.00 202.00
2016-10-24T13:00:10 DATA: 10861 11.35  444.4 5044.8   8.08 -447.6 -3616.  -0.72 202.00 202.00
2016-10-24T13:00:42 DATA: 10874 11.23  372.0 4178.3   8.03 -347.2 -2788.  -0.67 202.00 202.00
2016-10-24T13:01:14 DATA: 10887 11.42  496.8 5675.4   8.11 -519.2 -4211.  -0.74 202.00 202.00
2016-10-24T13:01:47 DATA: 10900 11.40  478.4 5453.7   8.10 -495.2 -4013.  -0.74 202.00 202.00
2016-10-24T13:02:19 DATA: 10913 11.38  462.8 5268.5   8.10 -473.6 -3834.  -0.73 202.00 202.00
2016-10-24T13:02:51 DATA: 10926 11.17  325.6 3636.3   8.02 -283.6 -2273.  -0.63 202.00 202.00
2016-10-24T13:03:23 DATA: 10939 10.36  152.4 1578.8   7.91  -42.0 -332.3  -0.21 202.00 202.00
2016-10-24T13:03:56 DATA: 10952 10.39  154.4 1604.5   7.91  -46.8 -370.2  -0.23 202.00 202.00
2016-10-24T13:04:28 DATA: 10965 11.38  452.8 5151.0   8.09 -460.0 -3720.  -0.72 202.00 202.00
